MSG_GENERAL,timelog_us,severity,msg
MSG_GENERAL,324,0,Lucifer init
REGULATION,timelog_us,runtime_us,temp,temp_consigne,out,Kp,Ki,Kd
ACTUATOR,timelog_us,runtime_us,out_pid,out_pid_cons,w_start_ms,w_thresh_ms,on_off
MSG_REGULATION,timelog_us,severity,msg
MSG_BUTTON,timelog_us,severity,msg
REGULATION,11552436,251,24,0,0.00,10.00,0.00,0.00
REGULATION,12279108,991,24,0,0.00,10.00,0.00,0.00
ACTUATOR,12843376,12843,0.00,0.00,12264,0.00,0
REGULATION,13286880,1992,24,0,0.00,10.00,0.00,0.00
REGULATION,14284968,2997,24,1,0.00,10.00,0.00,0.00
ACTUATOR,14431900,14431,0.00,0.00,14264,0.00,0
REGULATION,15292704,3997,24,1,0.00,10.00,0.00,0.00
ACTUATOR,15724372,15723,0.00,0.00,15264,0.00,0
REGULATION,16280960,4993,24,2,0.00,10.00,0.00,0.00
REGULATION,17281216,5993,24,2,0.00,10.00,0.00,0.00
ACTUATOR,17320012,17319,0.00,0.00,17264,0.00,0
REGULATION,18289024,6993,24,2,0.00,10.00,0.00,0.00
ACTUATOR,18619688,18619,0.00,0.00,18264,0.00,0
REGULATION,19277248,7989,24,3,0.00,10.00,0.00,0.00
ACTUATOR,19922124,19921,0.00,0.00,19264,0.00,0
REGULATION,20278420,8990,24,3,0.00,10.00,0.00,0.00
REGULATION,21285116,9990,24,4,0.00,10.00,0.00,0.00
ACTUATOR,21505640,21505,0.00,0.00,21264,0.00,0
REGULATION,22283208,10995,24,4,0.00,10.00,0.00,0.00
ACTUATOR,22797636,22797,0.00,0.00,22264,0.00,0
REGULATION,23290976,11996,24,4,0.00,10.00,0.00,0.00
REGULATION,24279236,12991,24,5,0.00,10.00,0.00,0.00
ACTUATOR,24391064,24390,0.00,0.00,24264,0.00,0
REGULATION,25279420,13991,24,5,0.00,10.00,0.00,0.00
ACTUATOR,25683092,25682,0.00,0.00,25264,0.00,0
REGULATION,26287312,14992,24,6,0.00,10.00,0.00,0.00
ACTUATOR,26980008,26979,0.00,0.00,26264,0.00,0
REGULATION,27277304,15989,24,6,0.00,10.00,0.00,0.00
REGULATION,28293356,16998,24,7,0.00,10.00,0.00,0.00
ACTUATOR,28574216,28573,0.00,0.00,28264,0.00,0
REGULATION,29281668,17993,24,7,0.00,10.00,0.00,0.00
ACTUATOR,29876148,29875,0.00,0.00,29264,0.00,0
REGULATION,30281932,18994,24,7,0.00,10.00,0.00,0.00
REGULATION,31289904,19995,24,8,0.00,10.00,0.00,0.00
ACTUATOR,31459944,31459,0.00,0.00,31264,0.00,0
REGULATION,32278260,20990,24,8,0.00,10.00,0.00,0.00
ACTUATOR,32761996,32761,0.00,0.00,32264,0.00,0
REGULATION,33278620,21990,24,9,0.00,10.00,0.00,0.00
REGULATION,34286580,22991,24,9,0.00,10.00,0.00,0.00
ACTUATOR,34347432,34347,0.00,0.00,34264,0.00,0
REGULATION,35284720,23997,24,9,0.00,10.00,0.00,0.00
ACTUATOR,35638180,35637,0.00,0.00,35264,0.00,0
REGULATION,36292640,24997,24,10,0.00,10.00,0.00,0.00
ACTUATOR,36935488,36934,0.00,0.00,36264,0.00,0
REGULATION,37281920,25994,24,10,0.00,10.00,0.00,0.00
REGULATION,38281232,26993,24,11,0.00,10.00,0.00,0.00
ACTUATOR,38526520,38525,0.00,0.00,38264,0.00,0
REGULATION,39289108,27994,24,11,0.00,10.00,0.00,0.00
ACTUATOR,39821152,39820,0.00,0.00,39264,0.00,0
REGULATION,40277440,28989,23,12,0.00,10.00,0.00,0.00
REGULATION,41277816,29989,24,12,0.00,10.00,0.00,0.00
ACTUATOR,41414968,41414,0.00,0.00,41264,0.00,0
REGULATION,42285776,30991,24,12,0.00,10.00,0.00,0.00
ACTUATOR,42707012,42706,0.00,0.00,42264,0.00,0
REGULATION,43283956,31995,24,13,0.00,10.00,0.00,0.00
ACTUATOR,43999156,43998,0.00,0.00,43264,0.00,0
REGULATION,44291912,32998,24,13,0.00,10.00,0.00,0.00
REGULATION,45280200,33992,24,14,0.00,10.00,0.00,0.00
ACTUATOR,45593420,45592,0.00,0.00,45264,0.00,0
REGULATION,46280528,34993,23,14,0.00,10.00,0.00,0.00
ACTUATOR,46885560,46884,0.00,0.00,46264,0.00,0
REGULATION,47288484,35993,24,14,0.00,10.00,0.00,0.00
REGULATION,48276832,36988,24,15,0.00,10.00,0.00,0.00
ACTUATOR,48479172,48478,0.00,0.00,48264,0.00,0
REGULATION,49277132,37989,24,15,0.00,10.00,0.00,0.00
ACTUATOR,49771352,49770,0.00,0.00,49264,0.00,0
REGULATION,50285072,38990,24,16,0.00,10.00,0.00,0.00
REGULATION,51283224,39995,23,16,0.00,10.00,0.00,0.00
ACTUATOR,51361716,51360,0.00,0.00,51264,0.00,0
REGULATION,52291112,40996,24,17,0.00,10.00,0.00,0.00
ACTUATOR,52662472,52662,0.00,0.00,52264,0.00,0
REGULATION,53279424,41992,24,17,0.00,10.00,0.00,0.00
ACTUATOR,53964452,53963,0.00,0.00,53264,0.00,0
REGULATION,54281416,42993,23,17,0.00,10.00,0.00,0.00
REGULATION,55287656,43993,24,18,0.00,10.00,0.00,0.00
ACTUATOR,55548192,55547,0.00,0.00,55264,0.00,0
REGULATION,56285828,44997,24,18,0.00,10.00,0.00,0.00
ACTUATOR,56840324,56840,0.00,0.00,56264,0.00,0
REGULATION,57293700,45999,24,19,0.00,10.00,0.00,0.00
REGULATION,58281996,46994,24,19,0.00,10.00,0.00,0.00
ACTUATOR,58433836,58433,0.00,0.00,58264,0.00,0
REGULATION,59282256,47994,24,19,0.00,10.00,0.00,0.00
ACTUATOR,59725916,59725,0.00,0.00,59264,0.00,0
REGULATION,60290120,48995,24,20,0.00,10.00,0.00,0.00
REGULATION,61278424,49990,24,20,0.00,10.00,0.00,0.00
ACTUATOR,61320484,61320,0.00,0.00,61264,0.00,0
REGULATION,62278668,50991,24,21,0.00,10.00,0.00,0.00
ACTUATOR,62612440,62611,0.00,0.00,62264,0.00,0
REGULATION,63286516,51991,24,21,0.00,10.00,0.00,0.00
ACTUATOR,63908984,63908,0.00,0.00,63264,0.00,0
REGULATION,64284912,52997,24,22,0.00,10.00,0.00,0.00
REGULATION,65292416,53997,24,22,0.00,10.00,0.00,0.00
ACTUATOR,65492612,65491,0.00,0.00,65264,0.00,0
REGULATION,66280696,54992,24,22,0.00,10.00,0.00,0.00
ACTUATOR,66794496,66793,0.00,0.00,66264,0.00,0
REGULATION,67280932,55993,24,23,0.00,10.00,0.00,0.00
REGULATION,68288796,56993,24,23,0.00,10.00,0.00,0.00
ACTUATOR,68379148,68378,0.00,0.00,68264,0.00,0
REGULATION,69277052,57989,24,24,0.00,10.00,0.00,0.00
ACTUATOR,69680720,69680,0.00,0.00,69264,0.00,0
REGULATION,70277324,58989,24,24,0.00,10.00,0.00,0.00
ACTUATOR,70972836,70972,0.00,0.00,70264,0.00,0
REGULATION,71285236,59992,24,24,0.00,10.00,0.00,0.00
REGULATION,72283348,60995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,72561444,72560,10.00,0.10,72264,100.00,0
REGULATION,73286280,61991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,73858440,73858,10.00,0.10,73264,100.00,0
REGULATION,74284516,62996,24,25,10.00,10.00,0.00,0.00
REGULATION,75287356,63992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,75447620,75447,10.00,0.10,75264,100.00,0
REGULATION,76285588,64997,23,25,20.00,10.00,0.00,0.00
ACTUATOR,76739724,76739,20.00,0.20,76264,200.00,0
REGULATION,77293372,65998,24,25,10.00,10.00,0.00,0.00
REGULATION,78281660,66994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,78333336,78332,10.00,0.10,78264,100.00,1
REGULATION,79281892,67994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,79630032,79629,10.00,0.10,79264,100.00,0
REGULATION,80284628,68989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,80927480,80926,10.00,0.10,80264,100.00,0
REGULATION,81284192,69996,24,25,10.00,10.00,0.00,0.00
REGULATION,82285576,70990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,82515984,82515,10.00,0.10,82264,100.00,0
REGULATION,83283732,71996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,83812904,83812,10.00,0.10,83264,100.00,0
REGULATION,84286544,72991,24,25,10.00,10.00,0.00,0.00
REGULATION,85284724,73997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,85402064,85401,10.00,0.10,85264,100.00,0
REGULATION,86287888,74992,23,25,20.00,10.00,0.00,0.00
ACTUATOR,86698976,86697,20.00,0.20,86264,200.00,0
REGULATION,87285736,75998,24,25,10.00,10.00,0.00,0.00
ACTUATOR,87995860,87995,10.00,0.10,87264,100.00,0
REGULATION,88288464,76995,24,25,10.00,10.00,0.00,0.00
REGULATION,89276756,77988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,89589888,89589,10.00,0.10,89264,100.00,0
REGULATION,90276996,78989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,90886736,90886,10.00,0.10,90264,100.00,0
REGULATION,91282860,79994,24,25,10.00,10.00,0.00,0.00
REGULATION,92282896,80995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,92480188,92479,10.00,0.10,92264,100.00,0
REGULATION,93285572,81990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,93777552,93776,10.00,0.10,93264,100.00,0
REGULATION,94283708,82996,24,25,10.00,10.00,0.00,0.00
REGULATION,95286392,83991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,95366700,95366,10.00,0.10,95264,100.00,0
REGULATION,96284552,84997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,96662864,96662,10.00,0.10,96264,100.00,0
REGULATION,97287264,85992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,97960256,97959,10.00,0.10,97264,100.00,0
REGULATION,98277488,86989,24,25,10.00,10.00,0.00,0.00
REGULATION,99288480,87993,23,25,20.00,10.00,0.00,0.00
ACTUATOR,99558588,99558,20.00,0.20,99264,200.00,0
REGULATION,100276448,88988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,100861028,100860,10.00,0.10,100264,100.00,0
REGULATION,101277048,89989,23,25,20.00,10.00,0.00,0.00
REGULATION,102284408,90989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,102444624,102444,10.00,0.10,102264,100.00,0
REGULATION,103282560,91995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,103741516,103741,10.00,0.10,103264,100.00,0
REGULATION,104285324,92990,24,25,10.00,10.00,0.00,0.00
REGULATION,105283520,93996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,105331764,105331,10.00,0.10,105264,100.00,1
REGULATION,106286236,94991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,106627460,106627,10.00,0.10,106264,100.00,0
REGULATION,107284400,95996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,107924308,107923,10.00,0.10,107264,100.00,0
REGULATION,108287084,96993,24,25,10.00,10.00,0.00,0.00
REGULATION,109285176,97997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,109512628,109511,10.00,0.10,109264,100.00,0
REGULATION,110287796,98993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,110809904,110809,10.00,0.10,110264,100.00,0
REGULATION,111285896,99997,24,25,10.00,10.00,0.00,0.00
REGULATION,112288476,100994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,112398344,112398,10.00,0.10,112264,100.00,0
REGULATION,113276704,101989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,113700012,113699,10.00,0.10,113264,100.00,0
REGULATION,114276908,102988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,114997416,114997,10.00,0.10,114264,100.00,0
REGULATION,115285228,103997,24,25,10.00,10.00,0.00,0.00
REGULATION,116277720,104989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,116595660,116594,10.00,0.10,116264,100.00,0
REGULATION,117283308,105995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,117898016,117897,10.00,0.10,117264,100.00,0
REGULATION,118284464,106996,24,25,10.00,10.00,0.00,0.00
REGULATION,119286124,107991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,119486360,119485,10.00,0.10,119264,100.00,0
REGULATION,120284248,108996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,120783152,120782,10.00,0.10,120264,100.00,0
REGULATION,121286856,109991,24,25,10.00,10.00,0.00,0.00
REGULATION,122284956,110997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,122372652,122372,10.00,0.10,122264,100.00,0
REGULATION,123287620,111992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,123668832,123668,10.00,0.10,123264,100.00,0
REGULATION,124285708,112998,24,25,10.00,10.00,0.00,0.00
ACTUATOR,124965624,124964,10.00,0.10,124264,100.00,0
REGULATION,125288404,113995,24,25,10.00,10.00,0.00,0.00
REGULATION,126276636,114989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,126559584,126559,10.00,0.10,126264,100.00,0
REGULATION,127276820,115989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,127856352,127855,10.00,0.10,127264,100.00,0
REGULATION,128282408,116995,24,25,10.00,10.00,0.00,0.00
REGULATION,129282596,117994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,129449688,129448,10.00,0.10,129264,100.00,0
REGULATION,130285188,118990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,130747008,130746,10.00,0.10,130264,100.00,0
REGULATION,131283280,119995,24,25,10.00,10.00,0.00,0.00
REGULATION,132285892,120991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,132337224,132336,10.00,0.10,132264,100.00,1
REGULATION,133283960,121996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,133628712,133627,10.00,0.10,133264,100.00,0
REGULATION,134291544,122996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,134923856,134923,10.00,0.10,134264,100.00,0
REGULATION,135280684,123993,24,25,10.00,10.00,0.00,0.00
REGULATION,136279852,124992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,136516072,136515,10.00,0.10,136264,100.00,0
REGULATION,137287496,125992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,137809668,137808,10.00,0.10,137264,100.00,0
REGULATION,138285600,126997,24,25,10.00,10.00,0.00,0.00
REGULATION,139293148,127998,24,25,10.00,10.00,0.00,0.00
ACTUATOR,139393812,139393,10.00,0.10,139264,100.00,0
REGULATION,140281364,128993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,140694752,140694,10.00,0.10,140264,100.00,0
REGULATION,141281444,129993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,141986588,141985,10.00,0.10,141264,100.00,0
REGULATION,142289020,130996,24,25,10.00,10.00,0.00,0.00
REGULATION,143277228,131989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,143579868,143579,10.00,0.10,143264,100.00,0
REGULATION,144277392,132989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,144871812,144871,10.00,0.10,144264,100.00,0
REGULATION,145285048,133990,24,25,10.00,10.00,0.00,0.00
REGULATION,146283132,134994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,146460120,146459,10.00,0.10,146264,100.00,0
REGULATION,147290604,135996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,147752428,147751,10.00,0.10,147264,100.00,0
REGULATION,148278816,136990,24,25,10.00,10.00,0.00,0.00
REGULATION,149278928,137991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,149347512,149347,10.00,0.10,149264,100.00,1
REGULATION,150286508,138991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,150647368,150646,10.00,0.10,150264,100.00,0
REGULATION,151284508,139997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,151939180,151939,10.00,0.10,151264,100.00,0
REGULATION,152276320,140988,24,25,10.00,10.00,0.00,0.00
REGULATION,153285292,141997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,153527572,153527,10.00,0.10,153264,100.00,0
REGULATION,154285400,142997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,154819372,154818,10.00,0.10,154264,100.00,0
REGULATION,155292936,143997,24,25,10.00,10.00,0.00,0.00
REGULATION,156281128,144993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,156413200,156412,10.00,0.10,156264,100.00,0
REGULATION,157281216,145993,23,25,20.00,10.00,0.00,0.00
ACTUATOR,157714936,157714,20.00,0.20,157264,200.00,0
REGULATION,158288832,146994,24,25,10.00,10.00,0.00,0.00
REGULATION,159277012,147989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,159289848,159289,10.00,0.10,159264,100.00,1
REGULATION,160277124,148988,23,25,20.00,10.00,0.00,0.00
ACTUATOR,160610444,160610,20.00,0.20,160264,200.00,0
REGULATION,161284644,149990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,161907100,161906,10.00,0.10,161264,100.00,0
REGULATION,162283676,150995,24,25,10.00,10.00,0.00,0.00
REGULATION,163290220,151995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,163490444,163489,10.00,0.10,163264,100.00,0
REGULATION,164278408,152990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,164792112,164791,10.00,0.10,164264,100.00,0
REGULATION,165278484,153991,24,25,10.00,10.00,0.00,0.00
REGULATION,166286080,154991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,166376896,166376,10.00,0.10,166264,100.00,0
REGULATION,167284148,155996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,167668400,167667,10.00,0.10,167264,100.00,0
REGULATION,168291920,156997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,168964932,168964,10.00,0.10,168264,100.00,0
REGULATION,169282356,157995,24,25,10.00,10.00,0.00,0.00
REGULATION,170280464,158992,23,25,20.00,10.00,0.00,0.00
ACTUATOR,170563400,170562,20.00,0.20,170264,200.00,0
REGULATION,171288144,159993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,171860208,171859,10.00,0.10,171264,100.00,0
REGULATION,172276408,160989,24,25,10.00,10.00,0.00,0.00
REGULATION,173276668,161988,23,25,20.00,10.00,0.00,0.00
ACTUATOR,173459300,173458,20.00,0.20,173264,200.00,1
REGULATION,174284368,162990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,174756096,174755,10.00,0.10,174264,100.00,0
REGULATION,175282500,163994,24,25,10.00,10.00,0.00,0.00
REGULATION,176290280,164996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,176341632,176340,10.00,0.10,176264,100.00,1
REGULATION,177278604,165990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,177641604,177641,10.00,0.10,177264,100.00,0
REGULATION,178278812,166990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,178933616,178932,10.00,0.10,178264,100.00,0
REGULATION,179286600,167993,24,25,10.00,10.00,0.00,0.00
REGULATION,180284788,168996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,180521128,180520,10.00,0.10,180264,100.00,0
REGULATION,181292604,169998,24,25,10.00,10.00,0.00,0.00
ACTUATOR,181814796,181814,10.00,0.10,181264,100.00,0
REGULATION,182280916,170993,23,25,20.00,10.00,0.00,0.00
REGULATION,183281084,171993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,183408888,183408,10.00,0.10,183264,100.00,0
REGULATION,184288856,172994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,184710140,184709,10.00,0.10,184264,100.00,0
REGULATION,185277140,173989,24,25,10.00,10.00,0.00,0.00
REGULATION,186277408,174989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,186306580,186306,10.00,0.10,186264,100.00,1
REGULATION,187285528,175990,23,25,20.00,10.00,0.00,0.00
ACTUATOR,187606108,187606,20.00,0.20,187264,200.00,0
REGULATION,188283336,176995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,188898120,188897,10.00,0.10,188264,100.00,0
REGULATION,189291068,177996,24,25,10.00,10.00,0.00,0.00
REGULATION,190279312,178991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,190491520,190490,10.00,0.10,190264,100.00,0
REGULATION,191279532,179991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,191783500,191782,10.00,0.10,191264,100.00,0
REGULATION,192287248,180993,24,25,10.00,10.00,0.00,0.00
REGULATION,193280548,181992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,193372500,193372,10.00,0.10,193264,100.00,0
REGULATION,194280796,182992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,194665092,194664,10.00,0.10,194264,100.00,0
REGULATION,195288512,183994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,195956084,195955,10.00,0.10,195264,100.00,0
REGULATION,196283348,184995,24,25,10.00,10.00,0.00,0.00
REGULATION,197281996,185994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,197547924,197547,10.00,0.10,197264,100.00,0
REGULATION,198289656,186994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,198836580,198836,10.00,0.10,198264,100.00,0
REGULATION,199282944,187995,24,25,10.00,10.00,0.00,0.00
REGULATION,200283172,188995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,200430748,200430,10.00,0.10,200264,100.00,0
REGULATION,201290876,189996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,201727624,201726,10.00,0.10,201264,100.00,0
REGULATION,202284216,190996,24,25,10.00,10.00,0.00,0.00
REGULATION,203284460,191996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,203323576,203323,10.00,0.10,203264,100.00,1
REGULATION,204292176,192997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,204619820,204619,10.00,0.10,204264,100.00,0
REGULATION,205285472,193997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,205919916,205919,10.00,0.10,205264,100.00,0
REGULATION,206276772,194989,24,25,10.00,10.00,0.00,0.00
REGULATION,207293332,195998,24,25,10.00,10.00,0.00,0.00
ACTUATOR,207512416,207511,10.00,0.10,207264,100.00,0
REGULATION,208283728,196988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,208800500,208799,10.00,0.10,208264,100.00,0
REGULATION,209277048,197989,23,25,20.00,10.00,0.00,0.00
REGULATION,210277392,198989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,210395424,210395,10.00,0.10,210264,100.00,0
REGULATION,211285260,199990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,211691868,211691,10.00,0.10,211264,100.00,0
REGULATION,212278644,200990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,212993836,212993,10.00,0.10,212264,100.00,0
REGULATION,213281652,201994,24,25,10.00,10.00,0.00,0.00
REGULATION,214286764,202991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,214584776,214584,10.00,0.10,214264,100.00,0
REGULATION,215280100,203992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,215884496,215883,10.00,0.10,215264,100.00,0
REGULATION,216280780,204993,24,25,10.00,10.00,0.00,0.00
REGULATION,217288148,205993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,217467776,217466,10.00,0.10,217264,100.00,0
REGULATION,218281440,206993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,218765144,218764,10.00,0.10,218264,100.00,0
REGULATION,219281672,207993,24,25,10.00,10.00,0.00,0.00
REGULATION,220289436,208994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,220350724,220350,10.00,0.10,220264,100.00,1
REGULATION,221282736,209994,24,25,10.00,10.00,0.00,0.00
ACTUATOR,221656216,221656,10.00,0.10,221264,100.00,0
REGULATION,222282988,210995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,222948208,222947,10.00,0.10,222264,100.00,0
REGULATION,223290688,211997,24,25,10.00,10.00,0.00,0.00
REGULATION,224284008,212996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,224536808,224536,10.00,0.10,224264,100.00,0
REGULATION,225284212,213996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,225828820,225827,10.00,0.10,225264,100.00,0
REGULATION,226292312,214996,23,25,20.00,10.00,0.00,0.00
REGULATION,227285248,215997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,227417404,227417,10.00,0.10,227264,100.00,0
REGULATION,228285496,216997,24,25,10.00,10.00,0.00,0.00
ACTUATOR,228709412,228709,10.00,0.10,228264,100.00,0
REGULATION,229293204,217998,24,25,10.00,10.00,0.00,0.00
REGULATION,230283536,218988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,230286292,230285,10.00,0.10,230264,100.00,1
REGULATION,231276828,219988,24,25,10.00,10.00,0.00,0.00
ACTUATOR,231589960,231589,10.00,0.10,231264,100.00,0
REGULATION,232277036,220989,24,25,10.00,10.00,0.00,0.00
ACTUATOR,232881908,232881,10.00,0.10,232264,100.00,0
REGULATION,233284708,221990,24,25,10.00,10.00,0.00,0.00
REGULATION,234277996,222990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,234470488,234470,10.00,0.10,234264,100.00,0
REGULATION,235278212,223990,24,25,10.00,10.00,0.00,0.00
ACTUATOR,235762468,235761,10.00,0.10,235264,100.00,0
REGULATION,236285920,224991,24,25,10.00,10.00,0.00,0.00
REGULATION,237279248,225991,24,25,10.00,10.00,0.00,0.00
ACTUATOR,237351456,237350,10.00,0.10,237264,100.00,1
REGULATION,238279456,226992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,238643972,238643,10.00,0.10,238264,100.00,0
REGULATION,239287136,227992,24,25,10.00,10.00,0.00,0.00
ACTUATOR,239935032,239934,10.00,0.10,239264,100.00,0
REGULATION,240282048,228994,23,25,20.00,10.00,0.00,0.00
REGULATION,241280720,229993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,241536844,241536,10.00,0.10,241264,100.00,0
REGULATION,242288496,230993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,242825552,242825,10.00,0.10,242264,100.00,0
REGULATION,243281760,231994,24,25,10.00,10.00,0.00,0.00
REGULATION,244281956,232993,24,25,10.00,10.00,0.00,0.00
ACTUATOR,244419672,244419,10.00,0.10,244264,100.00,0
REGULATION,245289660,233995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,245715956,245714,10.00,0.10,245264,100.00,0
REGULATION,246282964,234995,24,25,10.00,10.00,0.00,0.00
REGULATION,247283224,235995,24,25,10.00,10.00,0.00,0.00
ACTUATOR,247312460,247312,10.00,0.10,247264,100.00,1
REGULATION,248290908,236996,24,25,10.00,10.00,0.00,0.00
ACTUATOR,248608608,248607,10.00,0.10,248264,100.00,0
